date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:11:47	4808/4808	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2018%20Mar%202025%2003:41:33%20GMT	https://cdn.shopify.com/extensions/2ab51219-faed-41bd-b9e7-a7a927d8df9f/pagefly-page-builder-145/assets/pagefly-slideshow-v1-v2.js	C:/My%20Web%20Sites/JB%20Hi-Fi/cdn.shopify.com/extensions/2ab51219-faed-41bd-b9e7-a7a927d8df9f/pagefly-page-builder-145/assets/pagefly-slideshow-v1-v2.js	(from https://www.jbhifi.com.au/)
12:11:48	39327/39327	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2018%20Mar%202025%2003:41:33%20GMT	https://cdn.shopify.com/extensions/2ab51219-faed-41bd-b9e7-a7a927d8df9f/pagefly-page-builder-145/assets/pagefly-product-media.js	C:/My%20Web%20Sites/JB%20Hi-Fi/cdn.shopify.com/extensions/2ab51219-faed-41bd-b9e7-a7a927d8df9f/pagefly-page-builder-145/assets/pagefly-product-media.js	(from https://www.jbhifi.com.au/)
12:11:48	67357/67357	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2018%20Mar%202025%2003:41:33%20GMT	https://cdn.shopify.com/extensions/2ab51219-faed-41bd-b9e7-a7a927d8df9f/pagefly-page-builder-145/assets/pagefly-product.js	C:/My%20Web%20Sites/JB%20Hi-Fi/cdn.shopify.com/extensions/2ab51219-faed-41bd-b9e7-a7a927d8df9f/pagefly-page-builder-145/assets/pagefly-product.js	(from https://www.jbhifi.com.au/)
12:11:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Mar%202025%2006:26:48%20GMT	https://www.jbhifi.com.au/POST	C:/My%20Web%20Sites/JB%20Hi-Fi/www.jbhifi.com.au/POST	(from https://www.jbhifi.com.au/)
12:11:48	66185/66185	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2020%20Mar%202025%2006:26:48%20GMT	https://www.jbhifi.com.au/cdn	C:/My%20Web%20Sites/JB%20Hi-Fi/www.jbhifi.com.au/cdn	(from https://www.jbhifi.com.au/)
12:11:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Mar%202025%2006:26:49%20GMT	https://www.jbhifi.com.au/POST	C:/My%20Web%20Sites/JB%20Hi-Fi/www.jbhifi.com.au/POST.64.delayed	(from https://www.jbhifi.com.au/)
12:11:50	633/633	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Mar%202025%2006:26:49%20GMT	http://www.jbhifi.com.au/cdn/s/trekkie.storefront.6790784e88524d17bc2df67c3d0c5047adb2d676.min.js	C:/My%20Web%20Sites/JB%20Hi-Fi/www.jbhifi.com.au/cdn/s/trekkie.storefront.6790784e88524d17bc2df67c3d0c5047adb2d676.min.js	(from https://www.jbhifi.com.au/)
12:11:50	633/633	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Mar%202025%2006:26:50%20GMT	http://www.jbhifi.com.au/cdn/shopifycloud/shopify/assets/shop_events_listener-bbbf3223c550be0dd72914a2fa06aaa88eb8943e96f9ea31fb63e7e27e0f97f4.js	C:/My%20Web%20Sites/JB%20Hi-Fi/www.jbhifi.com.au/cdn/shopifycloud/shopify/assets/shop_events_listener-bbbf3223c550be0dd72914a2fa06aaa88eb8943e96f9ea31fb63e7e27e0f97f4.js	(from https://www.jbhifi.com.au/)
12:11:50	101443/101443	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2019%20Mar%202025%2009:28:43%20GMT	https://www.jbhifi.com.au/cdn/s/trekkie.storefront.6790784e88524d17bc2df67c3d0c5047adb2d676.min.js	C:/My%20Web%20Sites/JB%20Hi-Fi/www.jbhifi.com.au/cdn/s/trekkie.storefront.6790784e88524d17bc2df67c3d0c5047adb2d676.min.js	(from https://www.jbhifi.com.au/)
12:11:51	9292/9292	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2025%20Feb%202025%2023:04:05%20GMT	https://www.jbhifi.com.au/cdn/shopifycloud/shopify/assets/shop_events_listener-bbbf3223c550be0dd72914a2fa06aaa88eb8943e96f9ea31fb63e7e27e0f97f4.js	C:/My%20Web%20Sites/JB%20Hi-Fi/www.jbhifi.com.au/cdn/shopifycloud/shopify/assets/shop_events_listener-bbbf3223c550be0dd72914a2fa06aaa88eb8943e96f9ea31fb63e7e27e0f97f4.js	(from https://www.jbhifi.com.au/)
12:11:51	23385/23385	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2017%20Mar%202025%2014:46:06%20GMT	https://www.jbhifi.com.au/cdn/shopifycloud/perf-kit/shopify-perf-kit-1.4.1.min.js	C:/My%20Web%20Sites/JB%20Hi-Fi/www.jbhifi.com.au/cdn/shopifycloud/perf-kit/shopify-perf-kit-1.4.1.min.js	(from https://www.jbhifi.com.au/)
12:11:53	307949/307949	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2006:26:51%20GMT	https://www.jbhifi.com.au/GET	C:/My%20Web%20Sites/JB%20Hi-Fi/www.jbhifi.com.au/GET	(from https://www.jbhifi.com.au/)
12:11:54	372289/372289	---MCZ	200	added ('OK')	application/javascript	etag:W/%226f6a62dadc0dbad74f54b88a94de098b%22	https://jbhifi.api.useinsider.com/ins.js?id=10007560	C:/My%20Web%20Sites/JB%20Hi-Fi/jbhifi.api.useinsider.com/ins9912.js	(from https://www.jbhifi.com.au/)
12:11:54	671635/671635	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Oct%202024%2002:29:24%20GMT	https://www.jbhifi.com.au/cdn/shop/files/perks-background.png?width=860	C:/My%20Web%20Sites/JB%20Hi-Fi/www.jbhifi.com.au/cdn/shop/files/perks-backgroundbf96.png	(from https://www.jbhifi.com.au/cdn/shop/t/373/assets/bundle.0e9980157077d38d.css?v=48366495430578343561741914855)
12:11:55	44853/44853	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Feb%202025%2003:54:21%20GMT	https://www.jbhifi.com.au/cdn/shop/files/ask-for-a-deal-background-cropped-prod-v2.webp	C:/My%20Web%20Sites/JB%20Hi-Fi/www.jbhifi.com.au/cdn/shop/files/ask-for-a-deal-background-cropped-prod-v2.jpg	(from https://www.jbhifi.com.au/cdn/shop/t/373/assets/bundle.a5452a0430e895c3.css?v=30423617099880559191741914838)
12:11:57	307949/307949	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2006:26:55%20GMT	https://www.jbhifi.com.au/a	C:/My%20Web%20Sites/JB%20Hi-Fi/www.jbhifi.com.au/a.6e.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
12:11:57	0/-1	---M--	301	error ('')			https://www.jbhifi.com.au/POST	C:/My%20Web%20Sites/JB%20Hi-Fi/www.jbhifi.com.au/POST.6f.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
12:11:58	307938/307938	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2006:26:57%20GMT	https://www.jbhifi.com.au/b.resolvedLink	C:/My%20Web%20Sites/JB%20Hi-Fi/www.jbhifi.com.au/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
12:11:59	307938/307938	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2006:26:57%20GMT	https://www.jbhifi.com.au/schema.org/	C:/My%20Web%20Sites/JB%20Hi-Fi/www.jbhifi.com.au/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
12:11:59	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:W/%22cacheable:f130d364e187a0fe4097edabdb8c0760%22	https://www.jbhifi.com.au/signals/iwl.js	C:/My%20Web%20Sites/JB%20Hi-Fi/www.jbhifi.com.au/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
